url,type,title,category,subcategory,votes,private,created_at,text,user_from,user_from_role,user_to,user_to_role,thread_id
https://us.edstem.org/courses/2345/discussion/130399,post,AI does not have to be a threat,Lectures,DQ1,3,False,2020-09-22T08:03:47.694698+10:00,"I believe that with the proper ethical and practical concerns in mind artificial intelligence can progress in a manner which is safe to humanity as a species. With the proper mindset we can harness the power of artificially intelligent software to help solve some of the worlds most important problems. AI can help increase human life spans and time spent healthy, improve technology and processes to combat climate change, make governing less corrupt and more efficient, etc. The more pressing problem, in the near term, is the need to contend with the massive wave of unemployment that will arise as AI becomes more pervasive in the economy. Someday soon we will have to deal with the fact that there will be 0 jobs in trucking, taxi services, train operation, and potentially even airplane operation. Not to mention the countless other industries built on the production of a mass unskilled labor force. AI will push unskilled laborers out of their jobs and will force nations and peoples to contend with the ramifications. There is the potential for AI to devastate humanity in the far future however in the next few decades or even years the more real threat is a wipeout of financially insecure and unskilled people's access to economic activity. This harms not only those directly affected but the world as a whole.",PatrickMuradaz,,,,2345/discussion/130399
https://us.edstem.org/courses/2345/discussion/130399?comment=333018,post,AI does not have to be a threat,Lectures,DQ1,1,False,2020-09-26T02:24:39.400199+10:00,"Hi Patrick,

In the literature, there has been a great deal of discussion and research around AI's disruption of labor due AI's ability to complete tasks that is (or was) done by a human labor force  (Autor et al., 2003; Brynjolfsson & McAfee, 2011; Frey & Osborne, 2013).  It is certainly true that AI will--to some degree--change, dislocate, and / or eliminate task and, therefore, impact the nature of work and job roles (Iansiti & Lakhani, 2020).  However, in more recent years, it has been observed that businesses who are leading AI adoption are finding ways to incorporate AI and employees into collaborative teams that leverage their strengths to create impactful business solutions.  According to the 2020 Global Human Capital Trends report by Deloitte, business are finding ways to mitigate the loss of employees by providing various resources to help re-integrate them in a way to work with AI technology.  Yes, even as jobs are eliminated and the nature of work will change; new tasks and new job roles will be created. The key will be how companies are successful in creating and developing ways to augment their workforce rather than replacing them.

Patrick, personally, I am hopeful that in the future, the nature of work will be a positive evolution and we will find ourselves as a society in harnessing the power of AI that will benefit us all.

Thank you for sharing ",Mori_Benjamin,,PatrickMuradaz,,2345/discussion/130399
https://us.edstem.org/courses/2345/discussion/130406,post,Hi,Social,,1,False,2020-09-22T08:16:07.834365+10:00,"Hi everybody, this is Alessandro from NY. Glad to start this class and I'm looking forward to work with you

",arossi63,,,,2345/discussion/130406
https://us.edstem.org/courses/2345/discussion/130409,post,Self Driving AI,Lectures,DQ2,0,False,2020-09-22T08:26:01.613461+10:00,"What kind of artificial intelligence should be embedded in autonomous cars? 

Autonomous vehicles will need to blend many of the different fields of AI in order to operate at the level of a human being. They will need: computer vision (to see their environment), NLP (to interpret road signs), speech processing (to interpret passenger inputs), robotics (to control their roadway actuators), as well as the ability to make fast rational decisions on how to act using their available information.



What will it take to have autonomous driving be part of our daily life? 

The technology will have to be overwhelmingly proven as safer than human beings in every road environment (rural, city, windy, raining, snowing, etc.). At that point the general public will need to be convinced that this technology is safe (hence the overwhelming evidence requirement). Once the public is ready for the technology then there will be enough political will to push through the regulation.

In terms of infrastructure, we may need actual physical infrastructure (one German company has constructed pylons along German roadways which its cars use to assist with navigation and internet connection https://www.youtube.com/watch?v=l3ELVACR2VY&ab_channel=CarThrottle). We may also need better code infrastructure to allow autonomous cars to communicate with one another, base stations, and other physical infrastructure in a more efficient and secure way.



and when do you think this will happen?

I believe we will continue to see improving driver assistance systems for the next 5-10 years until technology and regulation allow for full self driving sometime in the 2030s. I base my thoughts here on what I have learned from articles and journalistic videos (business insider, 60 minutes).",PatrickMuradaz,,,,2345/discussion/130409
https://us.edstem.org/courses/2345/discussion/130510,post,"Hi, this is George, nice to see you",Social,,1,False,2020-09-22T11:00:54.677616+10:00,"Hi! It is the first time I enroll online course in AI, hope to complete this course.",GeorgeLee007,,,,2345/discussion/130510
https://us.edstem.org/courses/2345/discussion/130551,post,Hi everyone!,Social,,2,False,2020-09-22T11:54:49.135563+10:00,"Hi!

I'm Pat from Chile. I'm shifting my career towards Machine Learning and Artificial Intelligence, so I'm thrilled to deepen my knowledge of these topics with this MicroMasters program, and to share insights with other virtual classmates.

Regards



",pfonsecav,,,,2345/discussion/130551
https://us.edstem.org/courses/2345/discussion/130551?comment=327043,post,Hi everyone!,Social,,1,False,2020-09-22T15:25:11.286633+10:00,"Greetings Pat, happy learning!",ashirwadsangwan,,pfonsecav,,2345/discussion/130551
https://us.edstem.org/courses/2345/discussion/130551?comment=328271,post,Hi everyone!,Social,,1,False,2020-09-23T10:39:24.261952+10:00,Hi ashirwadsangwan! Thanks for your wishes and I hope you have a happy learning too :),pfonsecav,,ashirwadsangwan,,2345/discussion/130551
https://us.edstem.org/courses/2345/discussion/130726,post,Hello all!,Social,,1,False,2020-09-22T16:34:01.614875+10:00,"Hi! Excited to be here! Let's start having fun with some cool AI knowledge! :) 

",Arybay,,,,2345/discussion/130726
https://us.edstem.org/courses/2345/discussion/130726?comment=331522,post,Hello all!,Social,,0,False,2020-09-25T00:13:51.033327+10:00,Am excited to be here. Its nice to meet you all,Oluwachidi,,Arybay,,2345/discussion/130726
https://us.edstem.org/courses/2345/discussion/130744,post,Hello Everyone!,Social,,1,False,2020-09-22T17:02:40.783291+10:00,"Hello everyone!
This is the first online course I will take and I’m very excited to learn new things.",Rfga77,,,,2345/discussion/130744
https://us.edstem.org/courses/2345/discussion/130763,post,Greeting Everyone,Social,,1,False,2020-09-22T17:43:47.28323+10:00,"Hello Everyone,

I am Kraisorn from Thailand.  I feel excited to participate in this course. Please do not hesitate to talk or contact me. I would love to speak to anyone here.",Kraisorna,,,,2345/discussion/130763
https://us.edstem.org/courses/2345/discussion/130796,question,General,General,,1,False,2020-09-22T19:15:57.225065+10:00,"I am enrolled in this program (MicroMasters), but all of them finish in December 2020 and they are instructor-lead. What happens if we pay fees and could not complete in December 2020? Will we still be able to get certified (if we pass all the exam) after the courses are archived? Thank you.",Rawat1985,,,,2345/discussion/130796
https://us.edstem.org/courses/2345/discussion/130796?answer=329523,answer,General,General,,0,False,2020-09-24T04:44:53.447005+10:00,"Hi, 

Thank you for joining the MicroMasters Program. The courses are instructor-led so that's why the course have fixed course schedule, due dates and final exams. 

If one doesn't pass at the end of the course (total grade below 60), he or she has to pay again to enroll in the next course run in the verified track. 

That says, you can, choose to change the course run or un-enroll some of the courses given that you are in the grace period (first 2 weeks of the course). See edX refund policy here. 

If you have any question or change of enrollment, please submit a ticket to edX help. If you have any other questions or concerns, please let us know. Thank you. 

Cheers, 

Shu-Yi",Shu-Yi,admin,Rawat1985,,2345/discussion/130796
